歌名,歌手,曲风,推荐标签,语种,BPM,乐评
Fireworks (feat. Moss Kena & The Knocks),Moss Kena、Purple Disco Machine、The Knocks、,电子、,动感、快乐、活力、,英语,118,
Say Yes,TOKiMONSTA、VanJess、,电子、,浪漫、爱情、,英语,120,
So Fine,Party Pupils、Pat Lok、,电子、,,,,
One By One (Vintage Culture Remix),Diplo、Elderbrook、Andhim、,电子、,动感、快乐、活力、轻快、,英语,,
Piece Of Your Heart,Meduza、Goodboys、,电子-深浩室舞曲、,抒情、动感、快乐、思念、活力、放松、夜店、酒吧、极限运动、举铁、,英语,124,
Breaking Me,Topic、A7S、,电子-浩室舞曲、,甜蜜、热血、抒情、动感、快乐、爱情、活力、放松、KTV、夜店、激烈、极限运动、举铁、,英语,122,
ily (i love you baby),Surf Mesa、Emilee、,电子-浩室舞曲、,动感、爱情、浪漫、活力、放松、咖啡厅、夜店、极限运动、,英语,112,
Happier,Marshmello、Bastille、,电子-电子流行、,抒情、动感、快乐、爱情、思念、活力、放松、夜店、酒吧、旅游、极限运动、举铁、,英语,100,
When I'm Gone,Alesso、Katy Perry、,电子-电子舞曲、电子-电子流行、,抒情、动感、思念、活力、,英语,125,
Words,Alesso、Zara Larsson、,电子-电子流行、,动感、活力、,英语,61,
Came For The Low,ZHU、partywithray、,电子、,动感、活力、,英语,117,
Don’t Wake Me Up,Jonas Blue、Why Don't We、,电子-电子流行、,抒情、,英语,62,
Try Again,DallasK、Lauv、,电子-深浩室舞曲、,动感、爱情、活力、酒吧、,英语,61,
Jessica,Michael Brun、Charly Black、SAINt JHN、J Perry、,世界音乐、,动感、快乐、活力、,英语,98,
Broken Ones,ILLENIUM、Anna Clendening、,电子-Melodic Dubstep、,抒情、动感、活力、夜店、,英语,75,
What You Need,Steve Angello、Wh0、,电子、,动感、活力、,英语,62,
Don't Get My Hopes Up,Chace、,电子、,动感、活力、,英语,133,迎来更加流行的Chace，电音小生披上了情歌王子外衣，电音抹上R&B的新色泽，极简编曲层层堆叠，少了艺术化的特立独行，多些平易亲和，旋律简洁洗脑，歌技清爽出挑，Chace再次展现电音之外的全能潜质。
Goodies,Dillon Francis、,电子、,动感、活力、,英语,125,
Me Time,Carneyval、Lourdiz、,流行、,幸福、快乐、放松、,英语,107,
Run,Becky Hill、Galantis、,电子、,动感、活力、放松、旅游、,英语,123,
Something About Your Love,SG Lewis、,电子、,动感、爱情、活力、放松、,英语,122,
Chill Like That,Sunday Scaries、PiCKUPLiNES、,电子、,动感、,英语,125,
Something Real,Alison Wonderland、,电子、,动感、,英语,120,
Your Love (9PM),ATB、Topic、A7S、,电子-浩室舞曲、,动感、快乐、活力、放松、KTV、夜店、举铁、,英语,125,
Goodbye,Imanbek、Goodboys、,电子-浩室舞曲、,动感、快乐、活力、夜店、酒吧、,英语,125,
Goodbye To A World,Porter Robinson、,电子-电气浩室舞曲、电子-电子舞曲、,悲伤、放松、孤独、夜店、,英语,89,
Losing It,Fisher、,电子-科技浩室舞曲、,放松、夜店、,英语,124,
Carried Away,Surf Mesa、Madison Beer、,电子、流行、,动感、快乐、放松、轻快、,英语,70,
Weekends,Jonas Blue、Felix Jaehn、,电子、,热血、动感、快乐、活力、,英语,150,
Future Ghost,Weird Genius、Violette Wautier、,电子、,动感、活力、,英语,84,
A Drug From God,Chris Lake、NPC、,电子、,动感、活力、放松、,英语,125,
Love Story,Disco Lines、Cassidi、,电子、,动感、活力、,英语,129,
Love Brand New,Bob Moses、,电子、,快乐、,英语,92,
Circles,MYRNE、,电子-电子流行、,动感、活力、放松、,英语,125,
Ritual Spirit,Massive Attack、Azekel、,电子-神游舞曲、,动感、梦幻、放松、,英语,98,
Teardrop,Massive Attack、,摇滚、电子-神游舞曲、,抒情、梦幻、放松、,英语,76,
Soul Food,Martina Topley-Bird、,电子-神游舞曲、,抒情、动感、,英语,63,
When I'm Small,Phantogram、,电子-神游舞曲、,,英语,92,
Glory Box,Portishead、,电子-神游舞曲、,动感、梦幻、快乐、爱情、浪漫、放松、,英语,60,
The Spoils,Massive Attack、Hope Sandoval、,电子-神游舞曲、,抒情、悲伤、,英语,71,
As I Moved On,Blue Foundation、,电子-神游舞曲、,动感、慵懒、活力、放松、,英语,90,
Black Milk,Massive Attack、,电子-神游舞曲、嘻哈说唱、,动感、放松、,英语,83,
Fade Into You,Mazzy Star、,民谣-迷幻民谣、,放松、,英语,157,
Look On Down From The Bridge,Mazzy Star、,摇滚、电子-神游舞曲、,梦幻、放松、,英语,61,
Bonfires,Blue Foundation、,电子-神游舞曲、,热血、动感、慵懒、放松、,英语,78,
Ocean,Devon Baldwin、,电子-神游舞曲、,放松、,英语,75,
Thank You,Dido、,流行-欧美流行、,抒情、动感、爱情、活力、放松、KTV、足球、旅游、,英语,87,
The Streets Is Full of Water,Rekevin、,电子-神游舞曲、,抒情、悲伤、孤独、,英语,61,
Destiny,Zero 7、,电子-神游舞曲、,放松、,英语,68,
Eyes on Fire (Twilight Soundtrack Version),Blue Foundation、,原声带、,,英语,72,
Chinese Interlude,Tricky、,电子-神游舞曲、,梦幻、放松、,国语,80,
Kiss from a Rose,Seal、,流行-欧美流行、,抒情、悲伤、爱情、放松、,英语,66,
Even Though,Morcheeba、,电子-神游舞曲、,慵懒、放松、,英语,54,
For Your Love,Josh Record、,电子-神游舞曲、,,英语,75,
years ago,Olivia Herdt、,蓝调、,悲伤、慵懒、放松、孤独、,英语,84,
Down,Flunk、,电子、,慵懒、放松、,国语,106,
Passing By,Zero 7、,电子、,动感、爱情、浪漫、放松、,英语,81,
Close,Telepopmusik、Deborah Anderson、,电子、,梦幻、慵懒、放松、,英语,95,
Play,Flunk、,电子-神游舞曲、,动感、放松、,英语,78,
Ooh La La,Goldfrapp、,流行、,热血、动感、活力、,英语,72,
Lights,Archive、,电子-迷幻舞曲、,动感、放松、激烈、,英语,,
Bittersweet Faith,Bitter:Sweet、,电子-神游舞曲、,动感、慵懒、放松、,英语,101,
Roads,Portishead、,电子、,梦幻、放松、,英语,75,
It's Enough Now,Mandalay、,电子-浩室舞曲、,梦幻、放松、,,85,
Rain,Papa Khan、,电子-回响贝斯、,放松、冥想、,纯音乐,74,
Spotlight,Canoto、Madcore、,电子、,动感、,,139,
Thinking About U,KRIXSAN、,电子-回响贝斯、,可爱、快乐、,,72,
Neural Patterns,Dronez、DeepRumor、,电子-回响贝斯、,轻快、快乐、,,72,
Unrequited,NUU$HI、,电子-回响贝斯、,动感、活力、放松、,英语,146,
Mechanical Love,Aronsho、,电子-回响贝斯、,,英语,,
Irreplaceable,Blosso、,电子-回响贝斯、,,,75,
Blossom,Papa Khan、,电子-Riddim Dubstep、,热血、抒情、动感、活力、,纯音乐,75,
Snow,Blosso、,电子-回响贝斯、,动感、活力、,英语,75,
Grain Tape,Crystallis、,电子、,热血、动感、,,,
Sakura Pain,Cripplingg、,电子-回响贝斯、,洒脱、,纯音乐,73,
Alone,Leotrix、,电子-回响贝斯、,轻快、快乐、,英语,69,
Valence Beam,Octane、,电子-回响贝斯、,活力、动感、,,72,
In My Eyes,Windwan、Mestie、,电子、,放松、,纯音乐,75,
DN,Mad Dubz、,电子-回响贝斯、,轻快、快乐、,纯音乐,152,
Rise,Ace Aura、,电子-回响贝斯、,动感、活力、,英语,70,
Sakura VIP,NUU$HI、,电子-回响贝斯、,动感、可爱、快乐、,纯音乐,139,
ANYWHERE,Devilkin、,电子、,浪漫、爱情、,英语,69,
Iris,Sora、,电子-回响贝斯、,,英语,75,
Let You Go,Blosso、,电子、,,英语,75,
Call Me First,Daeya、,电子-回响贝斯、,快乐、动感、活力、,纯音乐,72,
TENSION,Mikesh!ft、,电子、,,英语,72,
PERSONAL REALITY,Kozmoz、2scoops、,电子-回响贝斯、,慵懒、放松、,英语,75,
Romantic Story,Trinergy、,电子-回响贝斯、,,俄语,150,
Oh Yeah,Leotrix、,电子-Riddim Dubstep、,动感、可爱、快乐、,纯音乐,72,
TRIP333,Leotrix、,电子-回响贝斯、,动感、活力、,纯音乐,80,
Never Cared,Papa Khan、,电子-回响贝斯、,动感、放松、冥想、,英语,69,
Floating Iris,Ipsiom、,电子、,,,69,
Fairy Tale,NUU$HI、,电子-回响贝斯、,幸福、快乐、,纯音乐,142,
Mind Scanner,Oolacile、Aweminus、,电子-Riddim Dubstep、,动感、活力、放松、,英语,72,
Vacuum,Khamis、,电子、,,,,
Tweed Rave,Leotrix、,电子-回响贝斯、,,纯音乐,75,
Wounds,Papa Khan、,电子、,动感、活力、,英语,75,
Crash Report,Leotrix、,电子-回响贝斯、,,纯音乐,69,
Assembly,phonon、,电子、,动感、活力、,英语,72,
Venture,Sanjaux、,电子-回响贝斯、,活力、动感、,,69,
Celestia,Canna、,电子-回响贝斯、,,英语,146,
Time Stood Still,Excision、Dion Timmer、,电子、,动感、活力、,英语,75,
Pigments (feat. Macdubs),Autokilla、,电子-回响贝斯、,,英语,72,
Asymmetrical,Blazter、,电子-回响贝斯、,,英语,,
Unknown,Dr. Ushūu、,电子-回响贝斯、,热血、动感、活力、,英语,75,
Diary of a poor kid,Papa Khan、,电子-回响贝斯、,,英语,74,
River Spirit,Skybreak、,电子-回响贝斯、,动感、放松、冥想、,纯音乐,75,
NOVA,Kozmoz、,电子-Riddim Dubstep、,抒情、,英语,150,
Sea Shanty,Aweminus、,电子-回响贝斯、,,,75,
The Clock Keeper,Ipsiom、,电子-回响贝斯、,,英语,75,
Thanks to You,guck、,电子、,活力、动感、,纯音乐,142,
Hologram Tears (feat. Monika Santucci),Papa Khan、Monika Santucci、,电子-电子流行、,动感、放松、,英语,75,
Gaspin 4 Air,IMANU、The Caracal Project、Leotrix、,电子-回响贝斯、,动感、,纯音乐,72,
I GOT YOU,Papa Khan、,电子-回响贝斯、,热血、动感、夜店、,纯音乐,75,
GIMME(Version),VodKe、HSHK、,电子-科技舞曲、,动感、活力、,纯音乐,100,
NU (Explicit),VodKe、花凯、HSHK、,电子-未来浩室、,动感、活力、放松、,纯音乐,95,
lll Do lt (PHONK),HSHK、VodKe、,电子-科技舞曲、,动感、活力、放松、,纯音乐,113,
Kirsty刘瑾睿-若把你（混音版）,李小酷、,电子、流行、,抒情、,国语,127,
Twisted (Original Mix),еяхат музыка、,电子、,热血、动感、悲伤、孤独、夜店、激烈、极限运动、举铁、,英语,120,
Reality (Christmas Mix),Christmas、Lost Frequencies、,电子-电子流行、,,英语,122,
EA7江湖人情债,王抖抖、,电子、,抒情、爱情、夜店、动感、悲伤、,英语,87,
被人喜欢的感觉,AJIMUSTANG、,电子-深浩室舞曲、,动感、,英语,129,
Black Flower,阿拉丁FM、,电子、,动感、幸福、快乐、活力、放松、,英语,117,
Monsters,DL.黑仔、造梦师DreamMaker、,电子、,,英语,136,
AI HOSHINO(CHINA PHONK),GTR7、,电子、,,纯音乐,127,
Astronaut ln The Ocean,VKCLUB、,,,,,
Italia e voi（Reset）,Pnan、HSHK、VodKe、Alpha、,电子、,,纯音乐,95,
我真的爱你,YUN小林、,电子、,抒情、悲伤、梦幻、放松、孤独、,英语,75,
THE NEW BEGINNING@Hexa K & Shelby SET 01,Hexa K、Shelby、格莱美汇、Taisheng Music、,电子、,酒吧、动感、活力、思念、抒情、,纯音乐,77,
Ass Like That,Ply Bingo、Keyfm、MIRBRO、,电子、,热血、动感、活力、夜店、,英语,94,
鬼迷心窍,小凤九、,电子、流行-华语流行、,动感、放松、,国语,60,
A Life,ZHANGYE、Panta.Q 郭曲、,电子-电子流行、流行、,甜蜜、热血、动感、快乐、爱情、,英语,125,
EA7-50-Cent Disco,еяхат музыка、,电子-深浩室舞曲、,热血、动感、,英语,123,
What Do You Mean?,Justin Bieber、,节奏布鲁斯-灵魂乐、电子-电子流行、流行-欧美流行、,抒情、酒吧、,英语,125,
100 Ways,王嘉尔、,电子-电子流行、嘻哈说唱、,快乐、,英语,109,
我爱你 Luv Is Luv,贺仙人、,电子-电子流行、电子-未来贝斯、嘻哈说唱、,抒情、动感、活力、酒吧、,国语,156,
带你回家,贺仙人、,电子-未来贝斯、嘻哈说唱、,甜蜜、热血、抒情、动感、可爱、快乐、爱情、思念、浪漫、活力、学习、夜店、,英语,86,
Ryan.B / AY楊佬叁 - 再也没有 (AERII Bootleg),HAUS、,电子-未来贝斯、,动感、活力、夜店、,国语,96,
Mirage (玫瑰杀手),Qora、Azeri、Ghani、Geltiman、,电子、,,纯音乐,101,
Положение,VKCLUB、L7ST、House_鳄鱼、GARBAGE、,,,,,
Criminal,DEITIES、Sound of Tomorrow、,电子、,甜蜜、热血、动感、紧张、爱情、活力、夜店、激烈、举铁、有氧、家务、,英语,89,
Gangsta (Orginal mix ),Sara、Zara-Music、Gumperti、,电子、,,纯音乐,101,
Sahara (撒哈拉),Geltiman、Azeri、Sara、,电子、,,纯音乐,109,
I don't wanna see u anymore,NINEONE#乃万、,电子-电子流行、嘻哈说唱-流行说唱、,抒情、动感、爱情、浪漫、活力、放松、洒脱、正能量、,国语、英语,100,
Sad Road,L7ST、,,,,,
Drunk Groove,Марув、,电子-巴西贝斯、,热血、动感、悲伤、活力、夜店、激烈、极限运动、举铁、,英语,111,
溯（治愈女声版）,早安ovo、,电子、,抒情、动感、悲伤、爱情、活力、正能量、,国语,140,
Mad devil (狂魔鬼),Qora、Zara-Music、Geltiman、Azeri、,电子、,放松、,纯音乐,100,
Touch,3LAU、Carly Paige、,电子-合成器浪潮、,热血、抒情、动感、梦幻、快乐、爱情、思念、浪漫、活力、放松、憧憬、治愈、夜店、酒吧、轻快、激烈、极限运动、,英语,109,这首歌的专辑封面用红色与蓝色搭配，给人以及大的视觉冲击感，蓝色的淡淡散去表明对方是先离开的那一方。据歌词所讲：“你感到我们已经渐渐断开联系了吗”体现了作者对前任离去的不舍与淡漠的质疑困惑
Body,Loud Luxury、Brando、,电子-巴西贝斯、,,英语,122,
想你,姜云升、顾帅Gs、,电子-合成器流行、嘻哈说唱、,抒情、动感、悲伤、爱情、思念、浪漫、,国语,95,
喜马人、,VK.、,电子、,放松、,英语,97,
Where Is Your Love,J. Lisk、,电子-深浩室舞曲、,,英语,119,
Move Up (Lost Gravity),Mr. Polska、,电子-未来浩室、,,英语,119,
Black Magic,Jonasu、,电子-巴西贝斯、,热血、动感、,英语,125,
Nevada,Vicetone、Cozi Zuehlsdorff、,电子-电气浩室舞曲、电子-EDM渐进浩室舞曲、,热血、抒情、动感、快乐、爱情、活力、放松、憧憬、治愈、夜店、酒吧、篮球、洒脱、极限运动、举铁、,英语,123,
In Da Club,HSHK、KSKV、Pnan、,电子-浩室舞曲、,热血、动感、紧张、快乐、爱情、活力、放松、轻快、洒脱、正能量、激烈、大气、,英语,100,
ᐇ,Seto、,另类/独立、电子、,抒情、动感、悲伤、梦幻、快乐、思念、放松、孤独、遗憾、,纯音乐,65,
Tongue Tied （弹电女唱）,吴优秀、,,,,,
享受这一刻宁静,Slim Fey、,电子-氛围音乐、,快乐、慵懒、放松、,纯音乐,71,
Keep Going - 继续前行,ChakYoun9、,电子-缓拍、,动感、活力、放松、,纯音乐,70,
Love Story,ALisa、,电子、,动感、快乐、慵懒、活力、放松、咖啡厅、,英语,140,
晚霞,WR-锐、,电子-缓拍、,悲伤、平静、放松、,纯音乐,54,
在最深的红尘里与你相遇,JSore、,电子-未来贝斯、嘻哈说唱、,甜蜜、抒情、动感、悲伤、爱情、浪漫、苦情、活力、孤独、,国语,140,
New Slow,Phlake、,节奏布鲁斯-都市流行、,动感、爱情、慵懒、放松、,英语,82,
Crybaby (feat. Ill Camille),Raquel Rodriguez、Ill Camille、,节奏布鲁斯-灵魂乐、,动感、放松、,英语,102,
U Can't Touch This,MC Hammer、,嘻哈说唱-融合说唱、,动感、搞笑、酒吧、,英语,133,
Dance Floor,Winfree、,节奏布鲁斯-放克、电子、,动感、活力、,,103,
Tadow,Masego、FKJ、,节奏布鲁斯-另类节奏布鲁斯、,动感、爱情、浪漫、放松、舞蹈、,英语,61,
Back for More,Cool Million、,节奏布鲁斯、,动感、活力、,英语,54,
Funkin for Jamaica,Skalp、Sista Pat、,节奏布鲁斯、,,英语,,
"The Real Deal, Pts. 1 & 2",The Isley Brothers、,节奏布鲁斯-放克、,动感、爱情、浪漫、活力、,英语,126,
Girl's best friend,Modogsta、,节奏布鲁斯、,动感、活力、,英语,115,
Ready Or Not,Temu、,节奏布鲁斯、,动感、活力、,英语,106,
Shout Up,Poppin Mett、,流行、,动感、活力、,纯音乐,,
Siberian Nights,Twilight 22、,电子、,动感、爱情、浪漫、,英语,130,
Keep It Funkin,XL Middleton、,节奏布鲁斯-灵魂乐、节奏布鲁斯-放克、,动感、,英语,113,
As We Proceed,GRIZ、Gramatik、,电子、,动感、活力、,英语,111,
Do It Roger (Single Version),Roger、,节奏布鲁斯-放克、,动感、可爱、快乐、,英语,109,
Bombay (Album Version),Timbaland、Amar、Jim Beanz、,节奏布鲁斯、流行、嘻哈说唱、,动感、,英语,115,
If,XL Middleton、,嘻哈说唱、,热血、动感、活力、,英语,,
DB Shock,Magik T Box、,电子、,动感、活力、,英语,125,
West Coast Getaway (feat. the Cool Kids),Jeff Bernat、The Cool Kids、,节奏布鲁斯-灵魂乐、,动感、,英语,72,
Hypnotized (feat. Blu),Jeff Bernat、Blu、,节奏布鲁斯-灵魂乐、,动感、放松、,英语,97,
Swish,MXXWLL、,电子、,,英语,54,
We Love You Roger,Ivan Makvel、,节奏布鲁斯-灵魂乐、,活力、动感、,英语,108,
The Hero,Moods、,电子-新迪斯科、,动感、活力、,纯音乐,115,
She Blows My Mind,DJ AK、,电子、,动感、爱情、浪漫、,英语,86,
Melody At Night,Kan Sano、,另类/独立、,甜蜜、爱情、,日语、英语,92,
What Have You Done For Me Lately,Janet Jackson、,节奏布鲁斯、流行、,动感、活力、KTV、,英语,115,
Take You Down,Chris Brown、,流行、,动感、爱情、浪漫、舞蹈、,英语,126,
Twist your fingers,DJ AK、Mr Criminal、,嘻哈说唱、,动感、活力、,英语,101,
Good Enough,Ramzi、,节奏布鲁斯-灵魂乐、,动感、活力、,英语,99,
Here's to You,Skyy、,节奏布鲁斯-放克、,动感、活力、,英语,,
Vertigo,Rob Gasser、Laura Brehm、,电子-Drumstep、,动感、活力、,英语,174,
Primitive,SNOWFYRE、,电子、,放松、夜店、,,88,
Satellite,Kisshi、,电子、,快乐、,英语,100,
Dead of Night,if found、,电子-鼓打贝斯、,动感、活力、,英语,90,
Feels Like You,Adventure Club、Codeko、,电子-电子流行、,动感、悲伤、,英语,86,
Follow You Home,Far Out、Nikademis、Sarah De Warren、,电子-Melodic Dubstep、,动感、,英语,92,
Deranged,Blanke、,电子、,动感、活力、放松、夜店、,英语,92,
More To Life (feat. RUNN),Jason Ross、RUNN、,电子-中速节奏、,动感、放松、,英语,109,
Throne,Mazare、Calva Louise、,电子-鼓打贝斯、,动感、热血、活力、,英语,89,
The Gate (VIP),Killin' Void、,电子-鼓打贝斯、,热血、动感、活力、夜店、,纯音乐,86,
Secrets (Crankdat Remix),Crankdat、Mija、,电子-回响贝斯、,动感、夜店、,英语,169,
Heist,Noisestorm、,电子-鼓打贝斯、电子-陷阱舞曲、,热血、动感、紧张、活力、放松、神秘、夜店、激烈、极限运动、举铁、,英语,170,
Heavyweights,Ahee、Stylust、,电子-回响贝斯、,热血、动感、,英语,80,
Like I Need You,Culture Code、Elle Vee、,电子-Melodic Dubstep、,热血、动感、活力、,英语,84,
Aran,Niney、,电子-Electronica、,热血、动感、,,89,
Control,The Living Proof、,电子-回响贝斯、,热血、动感、,,84,
Sparkleverve,MrKoolTrix、,电子-回响贝斯、,放松、,,80,
Sail Away,Teminite、,电子-Drumstep、,动感、活力、放松、,英语,85,
Belong,WE ARE FURY、if found、Stirling、,电子-鼓打贝斯、,动感、活力、,英语,88,
Silver Bullet,Terravita、Figure、,电子-回响贝斯、,夜店、热血、动感、,英语,85,
Losing Control,Masayoshi Iimori、,电子、,放松、,英语,85,
Murda,Pegboard Nerds、More Plastic、,电子-鼓打贝斯、电子-Drumstep、,活力、动感、,英语,86,
If You Dare,Figure、Slasher Dave、,电子、,,英语,,
Heartless,Jonth、Tom Wilson、Facading、Jagsy、Vosai、RudeLies、Domastic、,电子、,热血、动感、活力、,纯音乐,85,
Cruel Summer,Crystal Skies、Mazare、Bertie Scott、,电子-鼓打贝斯、电子-Drumstep、,动感、,英语,85,
Battle Sirens (RIOT Remix),RIOT、Tom Morello、Knife Party、,电子-Drumstep、,热血、动感、活力、夜店、酒吧、,英语,87,
One Night (if found Remix),Outwild、if found、Kc、,电子、,感人、抒情、,英语,105,
How To Love,Rachel Lorin、,电子、,动感、活力、,英语,89,
Crazy While We're Young (feat. JT Roach) (Highlnd Remix),Crystal Skies、JT Roach、,电子、,,英语,,
Shatterproof (feat. Point North),William Black、Mazare、Point North、,电子-电子舞曲、电子-未来贝斯、流行-流行舞曲、,热血、动感、,英语,89,
Hurt You,Ahee、JAKI、,电子-回响贝斯、,,英语,,
The Drill,Liquid Stranger、,电子-回响贝斯、,,英语,,
Endgame,Bossfight、,电子-Drumstep、,热血、动感、活力、夜店、,英语,86,
Wake Up,Mazare、Bloodhounds、,电子-Drumstep、,动感、活力、热血、,英语,88,
Get Money,Doctor P、,电子、,,纯音乐,,
Vortex Engine (Figure Drumstep VIP),Bear Grillz、Figure、,电子、,,英语,86,
Soldier,Stonebank、,电子-Drumstep、,热血、动感、夜店、举铁、,英语,175,
Zombie (The Cranberries Cover),Figure、,电子-回响贝斯、,,英语,,
Maelstrom,Tut Tut Child、,电子-鼓打贝斯、,夜店、动感、放松、,纯音乐,86,
Undercat (feat. Zealot),Tristam、Zealot、,电子、,,英语,84,
